customer_id,first_name,last_name,email,phone,registration_date,last_activity_date,segment,total_purchases,total_spent,average_order_value,acquisition_channel,is_active,address,preferences
1961,Leah,Walls,james86@example.org,(539)730-3268x51409,2024-02-17,2025-03-29,New,11,1309.8,142.98,Direct,False,"{'street': '5055 Michael Highway Suite 054', 'city': 'Port Susantown', 'state': 'NY', 'zip': '15032', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances', 'Electronics'], 'communication_preferences': ['SMS', 'Email'], 'favorite_products': [18]}"
1962,Tammy,Murphy,marychavez@example.net,001-942-949-0579,2024-02-16,2024-05-22,VIP,1,1457.63,451.67,Social Media,True,"{'street': '625 Carter Cliffs', 'city': 'South Christophershire', 'state': 'NC', 'zip': '21298', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['Email'], 'favorite_products': [73, 32, 91, 40]}"
1963,Chelsea,Baker,kathryn87@example.org,587.487.6423,2023-10-24,2024-01-02,New,17,3350.08,177.37,Social Media,True,"{'street': '94257 Carney Views', 'city': 'Lake Christianborough', 'state': 'GU', 'zip': '03380', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Furniture'], 'communication_preferences': ['Phone', 'SMS', 'Mail'], 'favorite_products': []}"
1964,Christopher,Hoffman,ygomez@example.com,675.854.8989x428,2023-08-27,2023-10-08,New,12,404.6,25.89,Referral,True,"{'street': '493 Rachel Summit Apt. 560', 'city': 'Lewisbury', 'state': 'KY', 'zip': '54413', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Furniture'], 'communication_preferences': ['Phone', 'SMS'], 'favorite_products': [44, 83, 77, 24]}"
1965,Mark,Perez,pgomez@example.com,7833582970,2021-03-04,2022-01-17,New,39,3399.48,82.59,Web Search,True,"{'street': '69562 Green Spring', 'city': 'Jenningsfurt', 'state': 'VT', 'zip': '37147', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Appliances', 'Clothing'], 'communication_preferences': ['SMS', 'Mail', 'Email'], 'favorite_products': [7, 11, 28]}"
1966,David,Perry,jeffreysimmons@example.com,976-422-8565,2021-06-13,2024-08-07,Premium,45,565.0,17.7,Direct,True,"{'street': '691 Jamie Prairie', 'city': 'Christianfort', 'state': 'AR', 'zip': '70802', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Furniture'], 'communication_preferences': ['SMS', 'Email', 'Phone'], 'favorite_products': [56, 74, 83]}"
1967,Jeffrey,Mcdonald,petercollins@example.org,873-598-1356x183,2024-12-17,2025-03-28,New,1,2296.29,532.18,Partner,True,"{'street': '91552 Grant Locks Suite 645', 'city': 'Harrisonland', 'state': 'CT', 'zip': '11288', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['Email', 'Mail', 'Phone'], 'favorite_products': [80, 30, 99, 60]}"
1968,Daniel,Aguilar,huntian@example.com,310-872-4529,2021-06-08,2022-12-02,Premium,47,15656.78,347.35,Web Search,True,"{'street': '777 Baker Street', 'city': 'East Kevinshire', 'state': 'OK', 'zip': '66524', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Furniture'], 'communication_preferences': ['Email'], 'favorite_products': [33]}"
1969,Michael,Guzman,ruizmichael@example.com,875-327-2517x3074,2023-10-07,2024-02-19,Premium,16,1679.92,311.0,Web Search,True,"{'street': '174 Scott Lake Suite 791', 'city': 'North Heatherfurt', 'state': 'PW', 'zip': '62498', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Clothing'], 'communication_preferences': ['SMS'], 'favorite_products': [41, 43]}"
1970,Michael,Patel,michaeltyler@example.org,328-397-1120x916,2025-02-23,2025-05-17,Regular,0,598.23,598.23,Partner,True,"{'street': '25182 Keith Summit', 'city': 'East Lydialand', 'state': 'SD', 'zip': '70958', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics'], 'communication_preferences': ['Mail'], 'favorite_products': []}"
1971,Rachel,Gray,vmcdonald@example.com,+1-282-335-4056,2024-08-14,2025-04-27,Regular,4,2312.22,289.97,Direct,False,"{'street': '022 Jessica Pike', 'city': 'Lambertland', 'state': 'DE', 'zip': '86617', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances'], 'communication_preferences': ['Phone', 'Mail'], 'favorite_products': [20, 94, 21, 31, 71]}"
1972,Matthew,Anderson,baileywebb@example.org,229-881-3301x4626,2025-01-02,2025-04-29,Regular,3,2419.2,567.4,Advertisement,False,"{'street': '3041 Dustin Junctions Apt. 688', 'city': 'Michaelville', 'state': 'IN', 'zip': '24998', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Clothing'], 'communication_preferences': ['Phone', 'SMS', 'Mail'], 'favorite_products': [68, 55]}"
1973,Holly,Lopez,tcoleman@example.com,400-604-1927x8600,2021-05-04,2022-09-10,Premium,41,7008.24,192.34,Advertisement,True,"{'street': '90794 Christina Drives Apt. 583', 'city': 'North Elizabethport', 'state': 'GA', 'zip': '68812', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Clothing'], 'communication_preferences': ['Mail', 'Email'], 'favorite_products': [6, 83, 52]}"
1974,Kevin,Williams,simmonsbecky@example.com,388.515.5589x15477,2023-04-30,2025-04-04,Regular,21,4589.18,482.95,Referral,False,"{'street': '70053 George Union Apt. 008', 'city': 'Lake Tara', 'state': 'PW', 'zip': '83194', 'country': 'USA'}","{'preferred_categories': ['Appliances'], 'communication_preferences': ['Email'], 'favorite_products': [19, 83, 41, 14, 71]}"
1975,Amy,Cantu,ryanmatthew@example.com,001-313-918-8081x0488,2023-01-03,2024-03-17,Regular,7,1398.14,186.58,Partner,True,"{'street': '6465 Scott Vista Apt. 680', 'city': 'Sawyerstad', 'state': 'PR', 'zip': '94140', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['Mail', 'Phone'], 'favorite_products': []}"
1976,Kelsey,Jones,robert26@example.org,5406942686,2021-10-23,2023-05-11,New,19,10587.79,262.49,Web Search,False,"{'street': '68092 Carrie Ferry Apt. 988', 'city': 'Parkberg', 'state': 'WI', 'zip': '74829', 'country': 'USA'}","{'preferred_categories': ['Electronics'], 'communication_preferences': ['SMS'], 'favorite_products': [8, 87, 60]}"
1977,Sarah,Green,chuber@example.com,599-389-8838x22848,2021-06-15,2022-01-01,New,45,18007.02,1611.4,Web Search,True,"{'street': '586 Glenn Ford', 'city': 'New Barry', 'state': 'MN', 'zip': '68822', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Furniture'], 'communication_preferences': ['SMS', 'Phone', 'Email'], 'favorite_products': []}"
1978,Frank,Washington,terri31@example.org,+1-215-933-3008x1190,2021-12-16,2023-01-03,Regular,22,18729.68,579.3,Web Search,True,"{'street': '583 Ward Keys Apt. 767', 'city': 'North Danielton', 'state': 'NY', 'zip': '03386', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Clothing', 'Furniture'], 'communication_preferences': ['SMS', 'Mail', 'Phone'], 'favorite_products': []}"
1979,Daniel,Dominguez,alang@example.net,238-680-5629x35043,2020-12-07,2024-03-17,Premium,17,9902.23,241.1,Partner,True,"{'street': '197 Matthew Meadow Suite 873', 'city': 'Alvaradoborough', 'state': 'AK', 'zip': '13389', 'country': 'USA'}","{'preferred_categories': ['Appliances'], 'communication_preferences': ['Phone'], 'favorite_products': [47, 53, 49]}"
1980,Eric,Clark,mjohnson@example.org,823.571.4046x889,2024-04-13,2024-09-21,VIP,9,1190.45,689.47,Direct,True,"{'street': '81978 Beck Wells', 'city': 'West Carolland', 'state': 'PA', 'zip': '20902', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics'], 'communication_preferences': ['Mail'], 'favorite_products': [74, 31, 68, 1, 58]}"
1981,Elizabeth,Delgado,kevinwhitehead@example.net,7899192291,2022-10-12,2024-01-23,Regular,31,4839.43,312.29,Direct,True,"{'street': '65486 Adkins Square Apt. 025', 'city': 'South James', 'state': 'PR', 'zip': '30953', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Clothing'], 'communication_preferences': ['SMS'], 'favorite_products': []}"
1982,Douglas,Brown,gutierrezbenjamin@example.org,001-284-985-3116x82677,2021-10-24,2023-02-25,Regular,11,13928.51,520.62,Direct,False,"{'street': '374 Simmons Keys Apt. 498', 'city': 'Donnastad', 'state': 'MA', 'zip': '84092', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['Email'], 'favorite_products': [18, 59, 23, 14, 38]}"
1983,Hayden,Thompson,granttheodore@example.com,720.875.6461x637,2024-10-22,2025-04-16,Premium,3,1814.32,769.27,Partner,True,"{'street': '50588 Romero Fields', 'city': 'Lake Carolside', 'state': 'SD', 'zip': '66346', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Clothing'], 'communication_preferences': ['Email'], 'favorite_products': [40, 47]}"
1984,Kayla,Richardson,gregory55@example.net,386-370-3027,2024-01-02,2024-01-09,Premium,14,1111.24,238.01,Web Search,True,"{'street': '1188 Bond Manors Apt. 770', 'city': 'Lake Megan', 'state': 'CO', 'zip': '40183', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Furniture'], 'communication_preferences': ['Phone', 'Mail', 'Email'], 'favorite_products': [45, 61]}"
1985,Christine,Reed,brandy47@example.com,+1-366-221-3827x914,2022-12-08,2023-07-28,Regular,9,15014.49,580.1,Direct,True,"{'street': '152 Michael Skyway', 'city': 'Port Ronald', 'state': 'MO', 'zip': '26042', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Appliances', 'Clothing'], 'communication_preferences': ['Mail', 'Phone'], 'favorite_products': [21, 65]}"
1986,Shelby,Hamilton,joseph28@example.org,369-878-1404x9927,2020-10-12,2024-02-02,Regular,40,8541.13,155.77,Advertisement,True,"{'street': '769 Underwood Ports Apt. 593', 'city': 'Walkerchester', 'state': 'IN', 'zip': '56850', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Clothing'], 'communication_preferences': ['Email'], 'favorite_products': [4, 68, 44, 86, 63]}"
1987,Stephanie,Gomez,hernandezjohn@example.com,001-220-488-4090,2022-07-31,2024-02-16,Premium,3,10390.74,317.09,Partner,True,"{'street': '681 Perez Branch Suite 973', 'city': 'Port Manuelmouth', 'state': 'PR', 'zip': '44755', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['Phone'], 'favorite_products': [69, 10, 13]}"
1988,Matthew,Smith,jessicamiller@example.org,+1-707-889-7841,2021-04-20,2023-02-18,Regular,13,11410.47,348.26,Referral,True,"{'street': '0504 Johnston River Apt. 531', 'city': 'Delacruzland', 'state': 'VA', 'zip': '66828', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Appliances', 'Electronics'], 'communication_preferences': ['Email', 'Phone'], 'favorite_products': [90, 22, 80, 47]}"
1989,Noah,Chapman,jgomez@example.org,+1-219-250-5295x8546,2023-02-15,2025-04-21,Premium,3,3703.53,1000.32,Web Search,True,"{'street': '33935 Davenport Springs Suite 842', 'city': 'East Tiffanystad', 'state': 'IA', 'zip': '63633', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Appliances'], 'communication_preferences': ['SMS', 'Mail', 'Email'], 'favorite_products': [45, 30, 39]}"
1990,Gabriela,Yang,joshuamartin@example.org,001-928-678-6389x456,2024-05-16,2025-01-27,New,4,1006.4,102.54,Social Media,True,"{'street': '874 Chad Rest Suite 998', 'city': 'Sarahchester', 'state': 'DC', 'zip': '62749', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['Email'], 'favorite_products': [53, 30, 82, 89]}"
1991,Allen,Lopez,charlesharding@example.net,544-349-0650x14541,2023-10-05,2023-10-23,Regular,14,674.85,45.98,Web Search,True,"{'street': '22344 Grimes Causeway Apt. 310', 'city': 'South Sherriton', 'state': 'RI', 'zip': '66514', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Furniture', 'Electronics'], 'communication_preferences': ['SMS'], 'favorite_products': [25, 44, 68, 86, 35]}"
1992,Allen,Green,fisherashley@example.com,+1-272-589-9454,2021-05-07,2022-08-20,Regular,6,27689.68,875.2,Advertisement,True,"{'street': '91224 Garcia Meadow Suite 107', 'city': 'Juliahaven', 'state': 'MN', 'zip': '92059', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Furniture', 'Electronics'], 'communication_preferences': ['Mail', 'Phone'], 'favorite_products': [14, 52, 5, 38]}"
1993,Mason,Andrews,hshields@example.com,620-987-7785,2024-07-19,2024-10-17,Premium,7,1686.99,1299.6,Social Media,True,"{'street': '0560 Holt Court', 'city': 'West Angelahaven', 'state': 'AZ', 'zip': '60829', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['SMS', 'Mail', 'Email'], 'favorite_products': []}"
1994,Kathryn,Choi,welchjudy@example.com,9307465286,2022-05-25,2024-09-14,VIP,35,2888.85,89.0,Referral,True,"{'street': '06042 Mclean Way', 'city': 'Jamesshire', 'state': 'DC', 'zip': '47255', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Furniture', 'Clothing'], 'communication_preferences': ['Phone', 'Email'], 'favorite_products': [77]}"
1995,Kimberly,Ramsey,chavezkaren@example.net,001-251-840-6556x00000,2021-06-07,2025-03-27,Regular,26,3797.42,140.15,Web Search,True,"{'street': '1409 Vickie Lock', 'city': 'Andersonbury', 'state': 'KS', 'zip': '85643', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Clothing', 'Furniture'], 'communication_preferences': ['Email', 'Phone'], 'favorite_products': []}"
1996,Meredith,Allen,josephjones@example.com,822-275-4645x74583,2023-12-04,2024-04-15,New,12,1056.81,334.82,Direct,True,"{'street': '636 Lee Springs', 'city': 'Lake Markville', 'state': 'AL', 'zip': '13754', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Appliances'], 'communication_preferences': ['SMS'], 'favorite_products': []}"
1997,Glenn,Alvarez,coffeylaura@example.com,835.942.3562,2022-01-10,2023-02-19,New,7,7023.0,845.53,Partner,False,"{'street': '92329 Fisher Prairie', 'city': 'East Matthew', 'state': 'MO', 'zip': '46683', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics'], 'communication_preferences': ['SMS', 'Email', 'Mail'], 'favorite_products': [82, 81]}"
1998,Leslie,Gonzalez,weaverjames@example.org,001-670-670-6579,2021-01-25,2022-07-04,Premium,25,2919.35,63.1,Social Media,True,"{'street': '669 Zuniga Path', 'city': 'Kathyhaven', 'state': 'PA', 'zip': '25337', 'country': 'USA'}","{'preferred_categories': ['Appliances'], 'communication_preferences': ['SMS'], 'favorite_products': [87, 13]}"
1999,Gary,Christian,anthony51@example.com,(294)607-9692x011,2020-07-02,2022-10-23,Regular,47,19147.45,469.95,Social Media,True,"{'street': '283 Perez Mount', 'city': 'North Charlesfort', 'state': 'UT', 'zip': '47760', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Electronics', 'Furniture'], 'communication_preferences': ['Mail', 'Email'], 'favorite_products': []}"
2000,Michele,Barker,wbauer@example.org,693-912-5936x97739,2024-11-09,2025-01-01,Regular,5,2045.61,385.21,Social Media,True,"{'street': '081 Michael Crest', 'city': 'Latoyaberg', 'state': 'MS', 'zip': '48659', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances', 'Furniture'], 'communication_preferences': ['Mail', 'Email'], 'favorite_products': [94, 85]}"
2001,Larry,Strong,michael40@example.net,457.340.8734x35482,2021-09-03,2025-05-03,Regular,25,2603.14,76.56,Partner,True,"{'street': '0400 Billy Trafficway', 'city': 'New Erichaven', 'state': 'MS', 'zip': '59369', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Furniture'], 'communication_preferences': ['SMS'], 'favorite_products': []}"
2002,Jack,Gardner,mferguson@example.org,(664)691-0988,2021-05-29,2022-12-17,Premium,21,6872.23,438.7,Web Search,False,"{'street': '6611 Alicia Station Suite 295', 'city': 'Farleyburgh', 'state': 'PA', 'zip': '05864', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances'], 'communication_preferences': ['Email', 'Phone'], 'favorite_products': [82, 89]}"
2003,Todd,Taylor,fcohen@example.net,(822)450-9240,2023-01-29,2023-08-10,Regular,12,6222.35,222.39,Direct,True,"{'street': '373 Brown Stravenue', 'city': 'West Christineburgh', 'state': 'FL', 'zip': '24779', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Electronics', 'Furniture'], 'communication_preferences': ['SMS', 'Email'], 'favorite_products': [19, 87, 54]}"
2004,Derrick,Garcia,kyle38@example.com,681-280-6673x458,2023-12-06,2024-08-05,New,7,473.29,59.08,Referral,True,"{'street': '967 Anna Skyway', 'city': 'East Davidtown', 'state': 'IL', 'zip': '73538', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Furniture', 'Clothing'], 'communication_preferences': ['Mail'], 'favorite_products': [2, 46]}"
2005,Rose,Hampton,alejandramyers@example.com,001-534-804-0452,2022-03-20,2022-03-31,Regular,8,275.93,16.66,Partner,True,"{'street': '215 Shawn Rapids Suite 814', 'city': 'Port Christian', 'state': 'OR', 'zip': '76133', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['SMS', 'Email', 'Phone'], 'favorite_products': [28, 66]}"
2006,Dennis,Ford,faithbrock@example.org,2698630136,2021-12-25,2022-07-22,Regular,9,7364.43,480.35,Direct,False,"{'street': '182 Rodriguez Divide', 'city': 'West Jennifer', 'state': 'DE', 'zip': '27441', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Appliances', 'Clothing'], 'communication_preferences': ['Phone'], 'favorite_products': [24, 45]}"
2007,Megan,Malone,jamesadams@example.org,928-964-9786x098,2023-11-24,2024-11-19,Regular,16,2534.21,375.33,Direct,True,"{'street': '57213 Carrie Oval', 'city': 'Lake Jessica', 'state': 'ND', 'zip': '64424', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Furniture'], 'communication_preferences': ['SMS', 'Phone'], 'favorite_products': [48, 36, 4, 12]}"
2008,Madeline,Beltran,jessica09@example.org,+1-280-707-7185x94460,2022-03-09,2023-04-14,Regular,11,9410.42,467.12,Partner,True,"{'street': '946 Lori Shore', 'city': 'New Courtney', 'state': 'VI', 'zip': '96975', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Furniture'], 'communication_preferences': ['SMS', 'Phone', 'Email'], 'favorite_products': [43, 12]}"
2009,Stephanie,Wu,gsmith@example.net,(457)856-3355x00355,2025-03-01,2025-03-09,New,1,494.04,494.04,Referral,True,"{'street': '453 Wilson Street', 'city': 'South Nicolemouth', 'state': 'IN', 'zip': '58868', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Electronics', 'Clothing'], 'communication_preferences': ['Mail', 'Phone', 'Email'], 'favorite_products': [83, 87, 72]}"
2010,Erik,Mcintyre,nicholas34@example.org,(218)933-9041x428,2020-09-21,2022-06-25,Premium,8,20638.24,875.27,Partner,True,"{'street': '797 Singh Stream Apt. 815', 'city': 'Samanthaport', 'state': 'MO', 'zip': '29964', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Furniture', 'Appliances'], 'communication_preferences': ['Phone', 'SMS', 'Email'], 'favorite_products': []}"
